player_name,sample_size,DG_odds,bet365_odds,bet365_ev,betfair_odds,betfair_ev,pointsbet_odds,pointsbet_ev,skybet_odds,skybet_ev,unibet_odds,unibet_ev,draftkings_odds,draftkings_ev,fanduel_odds,fanduel_ev,whill_odds,whill_ev,caesars_odds,caesars_ev,betmgm_odds,betmgm_ev,betonline_odds,betonline_ev,bovada_odds,bovada_ev,betway_odds,betway_ev,betcris_odds,betcris_ev,pinnacle_odds,pinnacle_ev,Timestamp
"Lowry, Shane",150,3128.0,2000.0,-0.349,1900,-0.38,2000,-0.349,1600.0,-0.473,1600,-0.473,2000.0,-0.349,2000,-0.349,1800.0,-0.411,2000.0,-0.349,2000.0,-0.349,2000.0,-0.349,2000.0,-0.349,1800,-0.411,1860.0,-0.393,,0.0,2025-02-24 10:47:48 PM EST
"Henley, Russell",150,3258.0,2000.0,-0.375,2000,-0.375,2200,-0.315,2000.0,-0.375,1400,-0.553,2200.0,-0.315,2200,-0.315,2000.0,-0.375,1800.0,-0.434,2000.0,-0.375,2200.0,-0.315,2000.0,-0.375,1800,-0.434,2060.0,-0.357,,0.0,2025-02-24 10:47:48 PM EST
"Im, Sungjae",150,3001.0,2200.0,-0.258,2000,-0.323,2200,-0.258,2000.0,-0.323,1800,-0.387,2200.0,-0.258,2200,-0.258,2200.0,-0.258,2200.0,-0.258,2500.0,-0.161,2800.0,-0.065,2200.0,-0.258,2000,-0.323,2152.0,-0.274,,0.0,2025-02-24 10:47:48 PM EST
"Pendrith, Taylor",150,3224.0,2800.0,-0.128,2200,-0.308,2800,-0.128,2500.0,-0.218,2800,-0.128,2800.0,-0.128,2800,-0.128,2500.0,-0.218,2000.0,-0.368,3000.0,-0.067,3000.0,-0.067,2500.0,-0.218,2500,-0.218,2664.0,-0.168,,0.0,2025-02-24 10:47:48 PM EST
"Straka, Sepp",150,3876.0,2500.0,-0.346,2200,-0.422,2500,-0.346,2200.0,-0.422,2200,-0.422,2500.0,-0.346,2500,-0.346,2200.0,-0.422,2500.0,-0.346,2200.0,-0.422,2500.0,-0.346,2000.0,-0.472,2000,-0.472,2464.0,-0.355,,0.0,2025-02-24 10:47:48 PM EST
"Kitayama, Kurt",150,5126.0,4500.0,-0.12,4000,-0.216,4000,-0.216,4500.0,-0.12,4000,-0.216,4000.0,-0.216,4000,-0.216,4000.0,-0.216,4000.0,-0.216,4500.0,-0.12,4000.0,-0.216,4500.0,-0.12,4000,-0.216,3370.0,-0.336,,0.0,2025-02-24 10:47:48 PM EST
"Berger, Daniel",150,4980.0,2200.0,-0.547,2000,-0.587,2800,-0.429,2200.0,-0.547,2200,-0.547,2800.0,-0.429,2800,-0.429,2000.0,-0.587,2500.0,-0.488,2500.0,-0.488,2200.0,-0.547,2000.0,-0.587,2000,-0.587,2559.0,-0.477,,0.0,2025-02-24 10:47:48 PM EST
"McCarthy, Denny",150,4027.0,3300.0,-0.176,3000,-0.249,3500,-0.128,3000.0,-0.249,2500,-0.37,3500.0,-0.128,3500,-0.128,3000.0,-0.249,3000.0,-0.249,3300.0,-0.176,3000.0,-0.249,4000.0,-0.006,2800,-0.297,2866.0,-0.281,,0.0,2025-02-24 10:47:48 PM EST
"Thompson, Davis",150,4273.0,4000.0,-0.062,3300,-0.223,4000,-0.062,3500.0,-0.177,4000,-0.062,4000.0,-0.062,4000,-0.062,3500.0,-0.177,4000.0,-0.062,4000.0,-0.062,4000.0,-0.062,4000.0,-0.062,3300,-0.223,3067.0,-0.276,,0.0,2025-02-24 10:47:48 PM EST
"Griffin, Ben",150,4374.0,5000.0,0.14,4000,-0.084,4500,0.028,4000.0,-0.084,4500,0.028,4000.0,-0.084,4500,0.028,4500.0,0.028,3300.0,-0.24,4000.0,-0.084,4500.0,0.028,4000.0,-0.084,4000,-0.084,4074.0,-0.067,,0.0,2025-02-24 10:47:48 PM EST
"Lee, Min Woo",150,4871.0,2800.0,-0.417,2500,-0.477,3500,-0.276,2800.0,-0.417,3300,-0.316,3500.0,-0.276,3500,-0.276,2800.0,-0.417,3000.0,-0.376,3300.0,-0.316,3500.0,-0.276,3000.0,-0.376,2500,-0.477,3170.0,-0.342,,0.0,2025-02-24 10:47:48 PM EST
"Moore, Taylor",150,4834.0,5500.0,0.135,5000,0.034,5500,0.135,5000.0,0.034,5000,0.034,5000.0,0.034,5500,0.135,5000.0,0.034,5500.0,0.135,5000.0,0.034,5500.0,0.135,5000.0,0.034,5000,0.034,5581.0,0.151,,0.0,2025-02-24 10:47:48 PM EST
"Smalley, Alex",150,5788.0,5000.0,-0.134,4500,-0.219,5000,-0.134,4500.0,-0.219,5500,-0.049,5000.0,-0.134,5000,-0.134,5000.0,-0.134,3500.0,-0.389,5500.0,-0.049,6000.0,0.036,5500.0,-0.049,5000,-0.134,5380.0,-0.069,,0.0,2025-02-24 10:47:48 PM EST
"Rodgers, Patrick",150,6010.0,5000.0,-0.165,4500,-0.247,5000,-0.165,4500.0,-0.247,5000,-0.165,4500.0,-0.247,5000,-0.165,5000.0,-0.165,5000.0,-0.165,5000.0,-0.165,6000.0,-0.002,5000.0,-0.165,5000,-0.165,5280.0,-0.119,,0.0,2025-02-24 10:47:48 PM EST
"An, Byeong Hun",150,7847.0,4000.0,-0.484,3300,-0.572,4000,-0.484,4000.0,-0.484,4000,-0.484,4000.0,-0.484,4000,-0.484,4000.0,-0.484,4000.0,-0.484,4500.0,-0.421,4500.0,-0.421,4000.0,-0.484,3300,-0.572,4024.0,-0.481,,0.0,2025-02-24 10:47:48 PM EST
"Kim, Michael",150,6157.0,5000.0,-0.185,4500,-0.265,5000,-0.185,5000.0,-0.185,5000,-0.185,4500.0,-0.265,5000,-0.185,4500.0,-0.265,3500.0,-0.425,5000.0,-0.185,5000.0,-0.185,4500.0,-0.265,4000,-0.345,5530.0,-0.1,,0.0,2025-02-24 10:47:48 PM EST
"Mitchell, Keith",150,8327.0,4000.0,-0.513,3300,-0.597,4000,-0.513,4000.0,-0.513,4500,-0.454,3500.0,-0.573,4000,-0.513,4000.0,-0.513,2200.0,-0.727,4000.0,-0.513,3300.0,-0.597,4500.0,-0.454,3300,-0.597,4074.0,-0.505,,0.0,2025-02-24 10:47:48 PM EST
"Novak, Andrew",150,7363.0,5000.0,-0.317,5000,-0.317,5500,-0.25,4500.0,-0.384,4500,-0.384,5000.0,-0.317,5500,-0.25,4500.0,-0.384,4500.0,-0.384,5000.0,-0.317,5500.0,-0.25,4500.0,-0.384,4000,-0.451,5600.0,-0.236,,0.0,2025-02-24 10:47:48 PM EST
"Greyserman, Max",150,6967.0,4000.0,-0.42,4500,-0.349,5000,-0.278,4500.0,-0.349,4000,-0.42,4500.0,-0.349,5000,-0.278,3300.0,-0.519,5000.0,-0.278,4500.0,-0.349,4000.0,-0.42,4000.0,-0.42,3300,-0.519,5200.0,-0.25,,0.0,2025-02-24 10:47:48 PM EST
"Spaun, J.J.",150,6757.0,5000.0,-0.256,4500,-0.329,5000,-0.256,5000.0,-0.256,5500,-0.183,4500.0,-0.329,5000,-0.256,5000.0,-0.256,5000.0,-0.256,5000.0,-0.256,6000.0,-0.11,5000.0,-0.256,4000,-0.402,6033.0,-0.106,,0.0,2025-02-24 10:47:48 PM EST
"Fowler, Rickie",150,9188.0,5500.0,-0.397,5000,-0.451,5000,-0.451,5500.0,-0.397,5000,-0.451,5000.0,-0.451,5000,-0.451,5000.0,-0.451,5000.0,-0.451,5500.0,-0.397,5500.0,-0.397,5000.0,-0.451,5000,-0.451,5077.0,-0.443,,0.0,2025-02-24 10:47:48 PM EST
"Glover, Lucas",150,8521.0,5000.0,-0.408,5500,-0.35,6000,-0.292,5000.0,-0.408,4500,-0.466,5500.0,-0.35,6000,-0.292,5000.0,-0.408,4500.0,-0.466,5500.0,-0.35,5500.0,-0.35,5000.0,-0.408,4000,-0.524,5530.0,-0.347,,0.0,2025-02-24 10:47:48 PM EST
"Eckroat, Austin",150,7553.0,5000.0,-0.334,5000,-0.334,5500,-0.268,4500.0,-0.399,5000,-0.334,5000.0,-0.334,5500,-0.268,5000.0,-0.334,4500.0,-0.399,5500.0,-0.268,5500.0,-0.268,4500.0,-0.399,5000,-0.334,6033.0,-0.199,,0.0,2025-02-24 10:47:48 PM EST
"Hall, Harry",150,7612.0,6600.0,-0.131,5500,-0.274,6000,-0.209,5500.0,-0.274,6600,-0.131,5500.0,-0.274,6000,-0.209,6000.0,-0.209,6000.0,-0.209,6600.0,-0.131,6000.0,-0.209,6500.0,-0.144,5000,-0.339,7088.0,-0.068,,0.0,2025-02-24 10:47:48 PM EST
"Horschel, Billy",150,10869.0,4500.0,-0.581,4500,-0.581,5500,-0.489,4500.0,-0.581,5500,-0.489,5000.0,-0.535,5500,-0.489,4000.0,-0.626,3300.0,-0.69,5500.0,-0.489,4500.0,-0.581,4000.0,-0.626,4000,-0.626,5077.0,-0.528,,0.0,2025-02-24 10:47:48 PM EST
"Young, Cameron",150,8558.0,3500.0,-0.584,3500,-0.584,4000,-0.526,4000.0,-0.526,4500,-0.469,4000.0,-0.526,4000,-0.526,4000.0,-0.526,4000.0,-0.526,4500.0,-0.469,4000.0,-0.526,3000.0,-0.642,3300,-0.607,4535.0,-0.465,,0.0,2025-02-24 10:47:48 PM EST
"Harman, Brian",150,9531.0,5000.0,-0.47,5500,-0.419,6000,-0.367,5000.0,-0.47,4000,-0.574,5500.0,-0.419,6000,-0.367,5000.0,-0.47,6000.0,-0.367,5500.0,-0.419,6000.0,-0.367,5500.0,-0.419,5000,-0.47,5380.0,-0.431,,0.0,2025-02-24 10:47:48 PM EST
"Hojgaard, Nicolai",150,9424.0,6000.0,-0.359,4500,-0.517,6000,-0.359,5000.0,-0.464,6000,-0.359,5500.0,-0.412,6000,-0.359,4500.0,-0.517,6000.0,-0.359,5000.0,-0.464,5500.0,-0.412,5000.0,-0.464,5000,-0.464,6381.0,-0.319,,0.0,2025-02-24 10:47:48 PM EST
"Woodland, Gary",150,12585.0,5000.0,-0.598,5500,-0.559,6000,-0.519,5500.0,-0.559,6000,-0.519,5500.0,-0.559,6000,-0.519,5500.0,-0.559,6000.0,-0.519,6000.0,-0.519,5500.0,-0.559,5000.0,-0.598,5000,-0.598,7038.0,-0.437,,0.0,2025-02-24 10:47:48 PM EST
"Spieth, Jordan",150,7943.0,4500.0,-0.428,4000,-0.49,4000,-0.49,4000.0,-0.49,4500,-0.428,4000.0,-0.49,4000,-0.49,4000.0,-0.49,4000.0,-0.49,4500.0,-0.428,5000.0,-0.366,4000.0,-0.49,4000,-0.49,4776.0,-0.394,,0.0,2025-02-24 10:47:48 PM EST
"Clanton, Luke",150,7447.0,5500.0,-0.258,5000,-0.324,3300,-0.549,4500.0,-0.391,4500,-0.391,5000.0,-0.324,5000,-0.324,5000.0,-0.324,5000.0,-0.324,5000.0,-0.324,4500.0,-0.391,5000.0,-0.324,5000,-0.324,5954.0,-0.198,,0.0,2025-02-24 10:47:48 PM EST
"Pan, C.T.",150,11461.0,9000.0,-0.213,8000,-0.299,9000,-0.213,8000.0,-0.299,9000,-0.213,8000.0,-0.299,9000,-0.213,8000.0,-0.299,9000.0,-0.213,8000.0,-0.299,9000.0,-0.213,8000.0,-0.299,8000,-0.299,10106.0,-0.117,,0.0,2025-02-24 10:47:48 PM EST
"Hossler, Beau",150,9515.0,6600.0,-0.303,5500,-0.418,7000,-0.262,6600.0,-0.303,7000,-0.262,6000.0,-0.366,7000,-0.262,6000.0,-0.366,7000.0,-0.262,7000.0,-0.262,7500.0,-0.21,6500.0,-0.314,5000,-0.47,4877.0,-0.482,,0.0,2025-02-24 10:47:48 PM EST
"Vegas, Jhonattan",150,13204.0,5500.0,-0.579,5500,-0.579,6000,-0.541,6600.0,-0.496,6600,-0.496,6000.0,-0.541,6000,-0.541,5500.0,-0.579,6000.0,-0.541,6600.0,-0.496,6000.0,-0.541,5500.0,-0.579,5000,-0.617,8091.0,-0.384,,0.0,2025-02-24 10:47:48 PM EST
"Gerard, Ryan",150,10426.0,6600.0,-0.364,7500,-0.278,8000,-0.231,6000.0,-0.42,8000,-0.231,7500.0,-0.278,8000,-0.231,5500.0,-0.468,7000.0,-0.326,5500.0,-0.468,7500.0,-0.278,7000.0,-0.326,5000,-0.516,7768.0,-0.253,,0.0,2025-02-24 10:47:48 PM EST
"Norgaard, Niklas",150,10408.0,7000.0,-0.324,6000,-0.419,7500,-0.277,8000.0,-0.229,8000,-0.229,7000.0,-0.324,7500,-0.277,7000.0,-0.324,7500.0,-0.277,8000.0,-0.229,7500.0,-0.277,6000.0,-0.419,6600,-0.362,10863.0,0.043,,0.0,2025-02-24 10:47:48 PM EST
"Sigg, Greyson",150,10317.0,11000.0,0.066,9000,-0.126,10000,-0.03,10000.0,-0.03,9000,-0.126,9000.0,-0.126,10000,-0.03,9000.0,-0.126,7500.0,-0.27,9000.0,-0.126,11000.0,0.066,10000.0,-0.03,10000,-0.03,10608.0,0.028,,0.0,2025-02-24 10:47:48 PM EST
"Power, Seamus",150,8789.0,6600.0,-0.246,5500,-0.37,7000,-0.201,5000.0,-0.426,5000,-0.426,6500.0,-0.258,7000,-0.201,6600.0,-0.246,7000.0,-0.201,6600.0,-0.246,7500.0,-0.145,5500.0,-0.37,5000,-0.426,6083.0,-0.304,,0.0,2025-02-24 10:47:48 PM EST
"Highsmith, Joe",150,9319.0,9000.0,-0.034,9000,-0.034,11000,0.178,12500.0,0.338,10000,0.072,10000.0,0.072,11000,0.178,9000.0,-0.034,8000.0,-0.14,9000.0,-0.034,11000.0,0.178,10000.0,0.072,10000,0.072,8594.0,-0.077,,0.0,2025-02-24 10:47:48 PM EST
"Hughes, Mackenzie",150,13599.0,9000.0,-0.336,8000,-0.409,9000,-0.336,8000.0,-0.409,8000,-0.409,8000.0,-0.409,9000,-0.336,8000.0,-0.409,9000.0,-0.336,9000.0,-0.336,9000.0,-0.336,8000.0,-0.409,8000,-0.409,7086.0,-0.475,,0.0,2025-02-24 10:47:48 PM EST
"Roy, Kevin",150,10595.0,8000.0,-0.243,7500,-0.289,8000,-0.243,8000.0,-0.243,9000,-0.149,8000.0,-0.243,8000,-0.243,7000.0,-0.336,8000.0,-0.243,8000.0,-0.243,9000.0,-0.149,8000.0,-0.243,6600,-0.374,11613.0,0.095,,0.0,2025-02-24 10:47:48 PM EST
"Svensson, Adam",150,10809.0,12500.0,0.155,9000,-0.166,11000,0.017,12500.0,0.155,9000,-0.166,10000.0,-0.074,11000,0.017,10000.0,-0.074,7000.0,-0.349,10000.0,-0.074,11000.0,0.017,8000.0,-0.258,10000,-0.074,10056.0,-0.069,,0.0,2025-02-24 10:47:48 PM EST
"Svensson, Jesper",150,12297.0,11000.0,-0.105,10000,-0.185,12500,0.016,12500.0,0.016,10000,-0.185,11000.0,-0.105,12000,-0.024,10000.0,-0.185,12500.0,0.016,10000.0,-0.185,12500.0,0.016,10000.0,-0.185,10000,-0.185,10605.0,-0.136,,0.0,2025-02-24 10:47:48 PM EST
"Bridgeman, Jacob",150,11094.0,11000.0,-0.008,9000,-0.187,12500,0.126,11000.0,-0.008,10000,-0.098,11000.0,-0.008,12000,0.081,10000.0,-0.098,12500.0,0.126,10000.0,-0.098,13500.0,0.215,11000.0,-0.008,10000,-0.098,10103.0,-0.089,,0.0,2025-02-24 10:47:48 PM EST
"Hodges, Lee",150,10929.0,5000.0,-0.538,5500,-0.492,7500,-0.311,5500.0,-0.492,6600,-0.393,7000.0,-0.356,7500,-0.311,4000.0,-0.628,6000.0,-0.447,6600.0,-0.393,5500.0,-0.492,5000.0,-0.538,4000,-0.628,6182.0,-0.43,,0.0,2025-02-24 10:47:48 PM EST
"Ghim, Doug",150,11094.0,9000.0,-0.187,8000,-0.276,9000,-0.187,8000.0,-0.276,8000,-0.276,8000.0,-0.276,9000,-0.187,8000.0,-0.276,7000.0,-0.366,8000.0,-0.276,9000.0,-0.187,8000.0,-0.276,8000,-0.276,9553.0,-0.138,,0.0,2025-02-24 10:47:48 PM EST
"Olesen, Thorbjorn",150,12479.0,9000.0,-0.277,7500,-0.396,8000,-0.356,9000.0,-0.277,9000,-0.277,8000.0,-0.356,8000,-0.356,8000.0,-0.356,8000.0,-0.356,10000.0,-0.197,9000.0,-0.277,9000.0,-0.277,8000,-0.356,10056.0,-0.193,,0.0,2025-02-24 10:47:48 PM EST
"Kim, Chan",150,12639.0,11000.0,-0.129,9000,-0.286,12500,-0.011,12500.0,-0.011,9000,-0.286,11000.0,-0.129,12000,-0.05,10000.0,-0.207,7500.0,-0.403,10000.0,-0.207,13500.0,0.068,10000.0,-0.207,10000,-0.207,15126.0,0.195,,0.0,2025-02-24 10:47:48 PM EST
"Bezuidenhout, Christiaan",150,11094.0,6000.0,-0.455,6600,-0.401,7000,-0.366,5000.0,-0.544,5000,-0.544,6500.0,-0.41,7000,-0.366,6000.0,-0.455,7000.0,-0.366,6600.0,-0.401,6500.0,-0.41,6000.0,-0.455,5000,-0.544,6887.0,-0.376,,0.0,2025-02-24 10:47:48 PM EST
"Meissner, Mac",150,13174.0,12500.0,-0.051,9000,-0.314,12500,-0.051,12500.0,-0.051,12500,-0.051,10000.0,-0.239,12000,-0.088,10000.0,-0.239,9000.0,-0.314,12500.0,-0.051,13500.0,0.025,10000.0,-0.239,10000,-0.239,12569.0,-0.046,,0.0,2025-02-24 10:47:48 PM EST
"Wallace, Matt",150,13985.0,12500.0,-0.105,9000,-0.354,12500,-0.105,12500.0,-0.105,12500,-0.105,11000.0,-0.212,12000,-0.141,10000.0,-0.283,12500.0,-0.105,12500.0,-0.105,13500.0,-0.034,10000.0,-0.283,10000,-0.283,9097.0,-0.347,,0.0,2025-02-24 10:47:48 PM EST
"Dahmen, Joel",150,11852.0,12500.0,0.054,8000,-0.322,12500,0.054,10000.0,-0.155,10000,-0.155,12000.0,0.012,12000,0.012,9000.0,-0.239,9000.0,-0.239,9000.0,-0.239,12000.0,0.012,15000.0,0.263,10000,-0.155,14121.0,0.19,,0.0,2025-02-24 10:47:48 PM EST
"Cauley, Bud",150,14642.0,6000.0,-0.586,6000,-0.586,7500,-0.484,6000.0,-0.586,7000,-0.518,6500.0,-0.552,7500,-0.484,5500.0,-0.62,7500.0,-0.484,7000.0,-0.518,7500.0,-0.484,6500.0,-0.552,5000,-0.654,8094.0,-0.444,,0.0,2025-02-24 10:47:48 PM EST
"Kirk, Chris",150,19193.0,7000.0,-0.632,6600,-0.653,8000,-0.58,6600.0,-0.653,8000,-0.58,7000.0,-0.632,8000,-0.58,7000.0,-0.632,8000.0,-0.58,8000.0,-0.58,7500.0,-0.606,6500.0,-0.658,5000,-0.736,7541.0,-0.604,,0.0,2025-02-24 10:47:48 PM EST
"Ventura, Kristoffer",150,15648.0,12500.0,-0.2,10000,-0.359,12500,-0.2,12500.0,-0.2,12500,-0.2,12000.0,-0.232,12000,-0.232,12500.0,-0.2,10000.0,-0.359,12500.0,-0.2,11000.0,-0.295,12500.0,-0.2,10000,-0.359,15813.0,0.01,,0.0,2025-02-24 10:47:48 PM EST
"Campbell, Brian",150,11157.0,9000.0,-0.192,8000,-0.28,9000,-0.192,8000.0,-0.28,10000,-0.103,8000.0,-0.28,9000,-0.192,8000.0,-0.28,7000.0,-0.369,8000.0,-0.28,9000.0,-0.192,8000.0,-0.28,8000,-0.28,12610.0,0.129,,0.0,2025-02-24 10:47:48 PM EST
"Knapp, Jake",150,15773.0,7000.0,-0.553,7500,-0.521,9000,-0.427,5500.0,-0.647,9000,-0.427,8000.0,-0.49,9000,-0.427,7000.0,-0.553,9000.0,-0.427,6600.0,-0.578,7500.0,-0.521,6000.0,-0.616,6600,-0.578,10014.0,-0.363,,0.0,2025-02-24 10:47:48 PM EST
"Ryder, Sam",150,17651.0,10000.0,-0.431,9000,-0.487,12500,-0.29,12500.0,-0.29,10000,-0.431,10000.0,-0.431,12000,-0.318,10000.0,-0.431,12500.0,-0.29,9000.0,-0.487,12500.0,-0.29,9000.0,-0.487,8000,-0.544,15120.0,-0.143,,0.0,2025-02-24 10:47:48 PM EST
